CA,sat,80,35,6,8,50,20,6,1.29,29.09 
CA,sat,36,25,4,7,0,25,6,0.93,18.94 
CA,sat,84,35,6,8,0,20,6,1.73,46.81 
CA,unsat,None,25,4,7,50,25,6,0.65,14.34 
CA,sat,48,25,4,7,25,25,6,0.92,22.03 
CA,sat,28,15,3,5,0,30,6,0.28,5.73 
CA,sat,30,15,3,5,25,30,6,0.25,6.63 
CA,sat,32,15,3,5,50,30,6,0.09,2.98 
CA,sat,66,35,6,8,25,25,6,1.66,34.39 
CA,sat,62,35,6,8,0,25,6,1.7,43.28 
CA,sat,88,35,6,8,50,25,6,1.31,38.17 
CA,sat,34,25,4,7,0,30,6,0.93,19.87 
CA,sat,48,25,4,7,25,30,6,0.89,18.88 
CA,unsat,None,25,4,7,50,30,6,0.64,14.34 
CA,sat,24,15,3,5,0,15,7,0.28,4.51 
CA,sat,28,15,3,5,25,15,7,0.27,5.32 
CA,sat,30,15,3,5,50,15,7,0.08,2.33 
CA,unsat,None,25,4,7,0,15,7,0.95,11.77 
CA,unsat,None,25,4,7,25,15,7,0.93,14.43 
CA,sat,54,35,6,8,0,30,6,1.7,64.32 
CA,unsat,None,25,4,7,50,15,7,0.65,13.43 
CA,sat,78,35,6,8,25,30,6,1.66,68.09 
CA,sat,74,35,6,8,50,30,6,1.33,61.28 
CA,sat,20,15,3,5,0,20,7,0.28,4.35 
CA,unknown,None,25,4,7,25,15,6,0.89,273.43 
CA,sat,30,15,3,5,50,20,7,0.09,2.38 
CA,sat,28,15,3,5,25,20,7,0.25,5.52 
CA,unsat,None,35,6,8,0,15,7,1.93,19.76 
CA,unsat,None,35,6,8,25,15,7,1.85,23.3 
CA,unsat,None,35,6,8,50,15,7,1.31,25.86 
CA,sat,52,25,4,7,0,20,7,0.97,17.72 
CA,unsat,None,35,6,8,0,20,7,1.95,17.7 
CA,sat,20,15,3,5,0,25,7,0.27,4.76 
CA,sat,28,15,3,5,25,25,7,0.25,5.19 
CA,unsat,None,35,6,8,25,20,7,1.83,22.64 
CA,sat,30,15,3,5,50,25,7,0.08,2.21 
CA,unsat,None,35,6,8,50,20,7,1.38,26.73 
CA,sat,52,25,4,7,25,30,5,0.97,514.01 
CA,unknown,None,25,4,7,50,25,5,0.69,655.76 
CA,sat,54,25,4,7,0,25,7,1.0,14.17 
CA,unsat,None,35,6,8,0,25,7,1.93,20.91 
CA,sat,20,15,3,5,0,30,7,0.28,4.85 
CA,unsat,None,35,6,8,25,25,7,1.81,22.13 
CA,sat,30,15,3,5,50,30,7,0.08,2.32 
CA,sat,28,15,3,5,25,30,7,0.26,5.91 
CA,unsat,None,35,6,8,50,25,7,1.37,26.1 
CA,sat,54,25,4,7,0,30,7,1.01,18.67 
CA,unsat,None,35,6,8,0,30,7,2.03,19.53 
CA,unsat,None,35,6,8,25,30,7,1.91,23.37 
CA,unsat,None,35,6,8,50,30,7,1.41,26.93 
CA,sat,32,15,3,5,0,15,8,0.28,3.55 
CA,unknown,None,25,4,7,50,20,7,0.6,175.92 
CA,unknown,None,15,3,5,50,15,8,0.08,17.04 
CA,sat,46,25,4,7,0,15,8,0.94,10.11 
CA,unknown,None,25,4,7,50,25,7,0.67,183.86 
CA,unknown,None,15,3,5,25,15,8,0.24,52.2 
CA,unsat,None,25,4,7,50,15,8,0.7,13.77 
CA,unsat,None,35,6,8,0,15,8,1.83,18.37 
CA,unsat,None,35,6,8,25,15,8,1.65,23.41 
CA,unknown,None,25,4,7,25,20,7,0.94,269.25 
CA,sat,26,15,3,5,0,20,8,0.28,3.58 
CA,unknown,None,25,4,7,50,30,7,0.62,192.37 
CA,unsat,None,35,6,8,50,15,8,1.27,24.97 
CA,unknown,None,25,4,7,50,30,5,0.68,728.14 
CA,sat,42,25,4,7,0,20,8,1.01,15.81 
CA,sat,48,25,4,7,25,20,8,0.98,16.31 
CA,unknown,None,15,3,5,50,20,8,0.08,21.79 
CA,sat,76,35,6,8,25,20,8,1.79,28.38 
CA,sat,84,35,6,8,50,20,8,1.37,28.09 
CA,sat,80,35,6,8,0,20,8,1.72,31.14 
CA,sat,26,15,3,5,0,25,8,0.29,4.0 
CA,unknown,None,25,4,7,25,25,7,0.93,292.07 
CA,unknown,None,15,3,5,25,20,8,0.25,64.41 
CA,unknown,None,15,3,5,50,25,8,0.08,23.28 
CA,sat,42,25,4,7,0,25,8,1.03,22.26 
CA,sat,48,25,4,7,25,25,8,0.98,16.44 
CA,sat,66,35,6,8,0,25,8,1.8,38.24 
CA,sat,76,35,6,8,50,25,8,1.27,37.76 
CA,unknown,None,15,3,5,25,25,8,0.25,68.64 
CA,sat,26,15,3,5,0,30,8,0.28,3.79 
CA,unknown,None,25,4,7,25,30,7,0.92,323.78 
CA,sat,42,25,4,7,0,30,8,0.95,18.23 
CA,unknown,None,15,3,5,50,30,8,0.09,24.92 
CA,sat,48,25,4,7,25,30,8,0.94,21.45 
CA,unknown,None,25,4,7,25,15,8,0.96,224.06 
CA,unknown,None,15,3,5,25,30,8,0.27,76.94 
CA,sat,32,15,3,5,0,15,9,0.28,4.12 
CA,sat,32,15,3,5,25,15,9,0.25,5.26 
CA,unknown,None,25,4,7,50,20,8,0.67,214.6 
CA,sat,68,35,6,8,50,30,8,1.27,67.16 
CA,sat,34,15,3,5,50,15,9,0.08,26.2 
CA,sat,66,35,6,8,25,25,8,1.76,193.78 
CA,unsat,None,35,6,8,0,15,9,1.91,17.1 
CA,unknown,None,25,4,7,50,25,8,0.67,230.42 
CA,unsat,None,35,6,8,25,15,9,1.88,19.91 
CA,sat,28,15,3,5,0,20,9,0.27,5.18 
CA,unsat,None,35,6,8,50,15,9,1.4,26.49 
CA,sat,30,15,3,5,50,20,9,0.08,2.67 
CA,sat,28,15,3,5,25,20,9,0.28,6.18 
